time,position_w_0,position_w_1,position_w_2,omega_wb_b_0,omega_wb_b_1,omega_wb_b_2,velocity_b_1,velocity_b_2,velocity_b_3,quat_wb_0,quat_wb_1,quat_wb_2,quat_wb_3,ctl_thrust,ctl_elevation,ctl_rudder
1760930791.007207394,-24.143563286613862,4.566634557801323,6.283940876460069,0.6768204209198964,-0.008067237463757265,-0.9846060469648614,24.817997385310132,0.816177686642121,-0.013138641837668318,0.24685552993123006,0.10781735744910578,0.17254584139152498,0.9505201950543094,0.6397420763969421,-0.10049500316381454,-0.575094997882843
1760930791.018702030,-24.190094046396155,4.585425687181331,6.2928713803733505,0.6192610509961155,-0.009934405169084769,-0.9708342181171212,24.85533655418653,0.8290965182092728,-0.012968553818610777,0.2511538700397198,0.10780425193268943,0.17608894865683067,0.9487385095634366,0.6298132538795471,-0.09977112710475922,-0.481283962726593
1760930791.029858112,-24.23651023694138,4.604586856957085,6.301721942749761,0.5869262260997226,-0.01160157255601723,-0.9403085663030153,24.893147447125564,0.8399693644418929,-0.012361604001441156,0.25534213037311226,0.10776619134839455,0.17940761345637013,0.9469946767791768,0.6298132538795471,-0.09977112710475922,-0.481283962726593
1760930791.041843653,-24.28277226631937,4.624212189089368,6.310468041019037,0.5853954212937487,-0.01370499389692029,-0.9213724129916676,24.931139688598222,0.8488045076118161,-0.01162949314903255,0.25939395902189527,0.10774874391555976,0.1826529747402799,0.9452576807758397,0.626896321773529,-0.10177028924226761,-0.4974440038204193
1760930791.053492308,-24.328907144902693,4.644200023243424,6.319129164005349,0.5882553550830035,-0.015580493709263465,-0.906283482683655,24.969550209849718,0.8562610633234022,-0.01088362559732958,0.26336695478183036,0.10775450605032556,0.18589586021002397,0.9435090903502041,0.626896321773529,-0.10177028924226761,-0.4974440038204193
1760930791.064679146,-24.374908505021583,4.664554035618376,6.32770149604701,0.5933013930406964,-0.017245668822157813,-0.8951889985207128,25.00836033022322,0.8625414242034763,-0.01012857329773388,0.26727872854345486,0.10778197153054889,0.1891489224760828,0.9417423624626826,0.626896321773529,-0.10177028924226761,-0.4974440038204193
1760930791.077088594,-24.42077594478079,4.685259632622401,6.336185065449615,0.5883521060834905,-0.019513451477415594,-0.8745961576577475,25.047354421595724,0.8670592028172249,-0.009318493869564421,0.2710959109185661,0.10782890795781945,0.19236133065088748,0.9399802127757458,0.6243358850479126,-0.1040782704949379,-0.4798732399940491
1760930791.088367939,-24.466487859914878,4.706357752569516,6.344565952372304,0.5890347725154419,-0.0215194936353373,-0.8588495683821238,25.08684704302766,0.8701177566902815,-0.008483721456835291,0.2748281031198688,0.10789949522536398,0.1955583082134308,0.9382124687719199,0.6243358850479126,-0.1040782704949379,-0.4798732399940491
1760930791.099684954,-24.51204503757266,4.727832176227848,6.352844844894786,0.5922965262659242,-0.023296366644917348,-0.8478560762967134,25.126784115849624,0.8720411105373391,-0.007635669536521246,0.27850124623218625,0.10799075947229533,0.1987568934741313,0.9364306312414068,0.6243358850479126,-0.1040782704949379,-0.4798732399940491
1760930791.111927271,-24.557459329845486,4.749641081363958,6.361029426515288,0.5832167040696199,-0.025820232380450368,-0.8250924983424731,25.166962932429183,0.8722084034489104,-0.006722900982302821,0.28208059559596294,0.10809868561449104,0.2018991067498454,0.9346624446861974,0.6220037341117859,-0.10680212080478668,-0.45893582701683044
1760930791.123214483,-24.60268421016807,4.771877210528405,6.369089126568318,0.5815470474318786,-0.028031426301161132,-0.8083714500064927,25.207730124204996,0.8707925676941404,-0.005781218047954604,0.28556527409623367,0.10823116382841381,0.2050091599498814,0.9328969487015651,0.6220037341117859,-0.10680212080478668,-0.45893582701683044
1760930791.135237694,-24.64773272610806,4.794497085193128,6.377032432507843,0.582958173039908,-0.029987195774500066,-0.7972557901358325,25.24897953337808,0.8682781132508955,-0.0048304812097801,0.2889922866288716,0.1083835292316025,0.2081119038662673,0.9311220916711217,0.6220037341117859,-0.10680212080478668,-0.45893582701683044
1760930791.146976471,-24.692671152935187,4.817359959266219,6.384902618014152,0.6581359929760937,-0.03292927345071002,-0.8675228410226425,25.29081777568664,0.868857641219393,-0.004289866897588211,0.29259707112393474,0.10856979636430764,0.2114691558755024,0.9292118103324372,0.6295095086097717,-0.10999631881713867,-0.5610210299491882
1760930791.158478737,-24.737421321072443,4.840630401210683,6.392645815178222,0.6140441667358598,-0.03540937363945332,-0.8509520791195267,25.331919895004795,0.8681266234027988,-0.0036121899672368,0.296268161787137,0.1087393955178159,0.2147901076746324,0.9272590687077539,0.6197389960289001,-0.10955524444580078,-0.44986703991889954
1760930791.170489550,-24.781967810999245,4.864323412075422,6.400251529216388,0.5894808595980984,-0.037589912680648534,-0.8275637463580817,25.37366433126628,0.865615874508571,-0.002625780445884529,0.29984104191037375,0.10889542596740785,0.21794093390970026,0.925347521328787,0.6197389960289001,-0.10955524444580078,-0.44986703991889954
1760930791.182057619,-24.82631533959531,4.888412319898324,6.407723195420373,0.5697680042790605,-0.0404370157458239,-0.7972486565263598,25.415819425338167,0.8610020167441801,-0.0014876256003182777,0.3032867785797306,0.10906147279499093,0.22096981455924655,0.9234776374723397,0.6174770593643188,-0.11225373297929764,-0.4381355345249176
1760930791.193227053,-24.87043530701959,4.912935944332124,6.4150417578387655,0.5626599875427383,-0.04292079130915513,-0.7739736704637054,25.45868548748487,0.8544990536720503,-0.00030114517768206134,0.3066078024427756,0.10925208424149063,0.22392620932748314,0.921635180769846,0.6174770593643188,-0.11225373297929764,-0.4381355345249176
1760930791.205388546,-24.91431451216441,4.937902590906636,6.422198061696915,0.5616663024901546,-0.04506981433105844,-0.7593449244981423,25.5021949624841,0.8465953238738696,0.0008810531287500737,0.3098443915373217,0.10946798512647613,0.226855298336189,0.9197970151681848,0.6174770593643188,-0.11225373297929764,-0.4381355345249176
1760930791.216734409,-24.95800708595449,4.963201543127034,6.4292279491778626,0.5486897516251568,-0.047898370409349814,-0.7345580144290137,25.546009770778326,0.8370095288446221,0.0021061558466308923,0.31298846551022824,0.10969941183746025,0.22971474468613812,0.917985825579812,0.6152012348175049,-0.11489952355623245,-0.4165908098220825
1760930791.227729082,-25.001444718300704,4.988941205861662,6.436084565479572,0.5440930661226515,-0.05035560735588391,-0.7182117002069393,25.590491144324677,0.8259610255858884,0.0033343152508936635,0.3160423222743435,0.10995365504040193,0.23252465691783147,0.9161900355663165,0.6152012348175049,-0.11489952355623245,-0.4165908098220825
1760930791.239940405,-25.044632857586915,5.015099437564504,6.442770733558146,0.5427887317251111,-0.05249366167710671,-0.7094618345254756,25.63553586539484,0.8139710255948023,0.004550780284380307,0.31904857590386315,0.11022480052466596,0.23531352686297036,0.9143907142799985,0.6152012348175049,-0.11489952355623245,-0.4165908098220825
1760930791.251245499,-25.087630402490298,5.041568483972172,6.449325756044073,0.5223340330341686,-0.05536400749908168,-0.6828276080804995,25.6808763635286,0.8002399277644022,0.005840322273751415,0.3219657412031601,0.11050313421031768,0.23800853552274456,0.9126295143587366,0.6128758192062378,-0.11766819655895233,-0.38623490929603577
1760930791.263040543,-25.130353889238396,5.06847256282523,6.45569147503111,0.5131582669183642,-0.05785175007904734,-0.6643226779090693,25.726901920903757,0.7849837636428496,0.007152489576377096,0.324785977689343,0.11079871605810765,0.2406264360033548,0.9108987170712022,0.6128758192062378,-0.11766819655895233,-0.38623490929603577
1760930791.274612188,-25.17279202948837,5.095816468574347,6.461858952667817,0.5091410027871952,-0.05998989551443833,-0.6545717097260532,25.77353832247443,0.7687157042203637,0.008451097041208954,0.3275516834938533,0.11110928984922414,0.24320632768122946,0.9091742272510994,0.6128758192062378,-0.11766819655895233,-0.38623490929603577
1760930791.285856962,-25.21500698365139,5.123495353049271,6.46787026859125,0.4934728712296622,-0.06277985671446125,-0.6353111647917739,25.820430615850672,0.7510672503118181,0.009778315439196628,0.3302483270748106,0.11142706323008449,0.24570849628771646,0.9074790861022891,0.6104930639266968,-0.1202910766005516,-0.3655487298965454
1760930791.297872782,-25.256921520838176,5.151614436421573,6.47367018858938,0.485429465903902,-0.06518592680558292,-0.6240601838749648,25.867947207797155,0.7323465999612111,0.01109961508867487,0.3328856733850546,0.11175568470727544,0.24814861743726047,0.9058013099282998,0.6104930639266968,-0.1202910766005516,-0.3655487298965454
1760930791.309267521,-25.29855533319517,5.1801351457929465,6.479271186874054,0.48031944104392127,-0.0672741910802424,-0.6195959012021539,25.915977764554484,0.7130396146859983,0.012406836099965205,0.3355017161843371,0.11208933120765403,0.25055435939981846,0.9041224974014854,0.6104930639266968,-0.1202910766005516,-0.3655487298965454
1760930791.320481300,-25.339960087750633,5.208976094878554,6.484708679974254,0.45925741070056475,-0.06996302143371355,-0.600368095834777,25.964240827092276,0.6923611569597757,0.013759704331075186,0.3380546341932588,0.11242210081642999,0.25286528491923765,0.9024801903509937,0.6080877184867859,-0.12274200469255447,-0.33940398693084717
1760930791.332772493,-25.381047242379413,5.238251220890966,6.489918270348946,0.44771779622895813,-0.07227287398316541,-0.588490087540927,26.01312204601664,0.6706256023136139,0.015116724548192313,0.340548142383963,0.11275910568672676,0.25509473722704123,0.9008650675871109,0.6080877184867859,-0.12274200469255447,-0.33940398693084717
1760930791.343933582,-25.42182701282462,5.267936856390052,6.494905840646068,0.44035520961409186,-0.0742581476637376,-0.5837547176774386,26.06253176577997,0.6483105988909271,0.016457352087661956,0.3430193789730705,0.113097307934758,0.2572774503052702,0.8992554115354521,0.6080877184867859,-0.12274200469255447,-0.33940398693084717
1760930791.355180264,-25.46238077821036,5.297920915989649,6.499729223184648,0.45516249358775446,-0.07735983514264297,-0.6072428117497939,26.113008140307247,0.6270504239646015,0.017651932779146267,0.345564624272998,0.11344231458326631,0.259517005181186,0.8975879420253061,0.6148965954780579,-0.1266208440065384,-0.371326744556427
1760930791.369231701,-25.502601820493037,5.328338829347846,6.504309093265839,0.4577830626353078,-0.08005940348459963,-0.6324057387051678,26.163844912430317,0.6068328196905726,0.01875600398129542,0.3482322034045768,0.11377186584180732,0.2617865871115105,0.895847420568623,0.6148965954780579,-0.1266208440065384,-0.371326744556427
1760930791.380740881,-25.54259440246005,5.3590477042934035,6.5087202127542705,0.39815588229103377,-0.08225842870057155,-0.5945693664874013,26.21413537429598,0.5842515572193411,0.020060312982813088,0.3508196329186246,0.11406556329546837,0.26385165683279643,0.8941905905297645,0.6057798862457275,-0.1259201318025589,-0.28941279649734497
1760930791.392762184,-25.582264176597803,5.390157656208511,6.512892618751461,0.3664571265185106,-0.08413350507457885,-0.5591779129643882,26.2651432841049,0.559514782536462,0.021505925916834392,0.35325682836619776,0.1143448181586619,0.265701519696203,0.8926434390107892,0.6057798862457275,-0.1259201318025589,-0.28941279649734497
1760930791.404357195,-25.62162701867091,5.421638118053171,6.516837447986367,0.3326595428537847,-0.08638661391286179,-0.5135965784232067,26.316453856037555,0.532188179761448,0.022998531295656703,0.355525156199424,0.11463005546010052,0.26737503928218664,0.8912032457899809,0.6025672554969788,-0.1278413087129593,-0.2624600827693939
1760930791.415891171,-25.66065461872368,5.453512612114787,6.520533133440646,0.31836501830858543,-0.0883051562532545,-0.4826871972450019,26.36841635778958,0.502868788774534,0.02444751563084431,0.3576397837176832,0.11493702370322302,0.26893083033078063,0.8898460636665232,0.6025672554969788,-0.1278413087129593,-0.2624600827693939
1760930791.428174019,-25.699338546807038,5.485781725662949,6.523972474039856,0.3130918891057617,-0.08992351159704318,-0.4675618860680675,26.42092246478278,0.4724150679455858,0.025808650331833233,0.35966947508018965,0.11526420140976464,0.2704360410377936,0.8885256965900664,0.6025672554969788,-0.1278413087129593,-0.2624600827693939
1760930791.439574480,-25.737720702873375,5.518390019800697,6.527185492077572,0.28386316658203203,-0.09197743256039638,-0.43442020727355946,26.47359669704362,0.4400171832840684,0.0271522678737732,0.3615924224555756,0.11559402520749612,0.27181915296237114,0.887277628530469,0.5996540188789368,-0.12980696558952332,-0.22251825034618378
1760930791.450772285,-25.775749360053897,5.551387705489896,6.530132462053946,0.26959499935705933,-0.09372518668240716,-0.41444266004414776,26.52678670556923,0.40628225238411364,0.02843794002267602,0.3634162618664741,0.11593141006445237,0.2730992728763639,0.8860925114334822,0.5996540188789368,-0.12980696558952332,-0.22251825034618378
1760930791.462987661,-25.813415335856092,5.584777426805317,6.532805371339043,0.26186261893081547,-0.09519876066293717,-0.40761647454265126,26.580417232160567,0.3719538085830849,0.029646095483772412,0.3652011375531631,0.11627165825088388,0.274326573893714,0.8849316990424625,0.5996540188789368,-0.12980696558952332,-0.22251825034618378
1760930791.474211693,-25.85074713548125,5.618522172733202,6.535224603170779,0.24349828926153952,-0.09710519184361015,-0.3961138100834651,26.63411939031999,0.3367760237587406,0.03079837307014448,0.36694893242539606,0.11660340808747115,0.27546884113100145,0.8838072212733492,0.5970038175582886,-0.1317519247531891,-0.2029034048318863
1760930791.487827301,-25.88769831367684,5.652664743995935,6.537353933986991,0.23138751143159897,-0.09872974243358847,-0.39400424940124396,26.68822513982584,0.30134006878125746,0.031882387858675455,0.3686891631088861,0.11692142912612324,0.27654073800140794,0.8827026683187507,0.5970038175582886,-0.1317519247531891,-0.2029034048318863
1760930791.499394417,-25.924291458127712,5.6871757338436275,6.539209782623585,0.22128425726616244,-0.10012216166909456,-0.3990272787259998,26.74268076082972,0.26608419432886204,0.03291114540833942,0.37045732345280286,0.1172188714012415,0.2775645790931039,0.8815977717804293,0.5970038175582886,-0.1317519247531891,-0.2029034048318863
1760930791.510472298,-25.960537441898108,5.722038637312337,6.540799843782794,0.2064917947462904,-0.101839913746836,-0.4030407519303163,26.797143173446358,0.23086973798837385,0.033883344521179706,0.3722522234716791,0.11749028365371306,0.27852088965911403,0.8805002181638292,0.594366729259491,-0.13333021104335785,-0.19447806477546692
1760930791.522609472,-25.99643415425074,5.75725048544147,6.5421222238565475,0.19358539839059433,-0.1033375461739442,-0.4111541529908679,26.851938284541504,0.19601139929603842,0.03480462228725513,0.3740904760576326,0.11773233020658279,0.27942083918968946,0.8793998850266941,0.594366729259491,-0.13333021104335785,-0.19447806477546692
1760930791.533813953,-26.031979445121273,5.7928082880910425,6.543175201877683,0.18130728336886048,-0.10463800296000245,-0.42237359949530223,26.907067129033653,0.16166992995322757,0.03568241588402544,0.37598501395070955,0.11794080068032729,0.2802694157646638,0.8782900770804638,0.594366729259491,-0.13333021104335785,-0.19447806477546692
1760930791.544882536,-26.067170310124933,5.8287096060515555,6.5439565020163615,0.16275503092968352,-0.10618268159754359,-0.4279980064716992,26.962207922667048,0.1274466351337114,0.0365090860504742,0.37791527171061007,0.11811264345155684,0.28103538743541406,0.8771899313625077,0.5917211771011353,-0.1345977783203125,-0.18355096876621246
1760930791.556902885,-26.102004527022178,5.864951192878636,6.544464840689783,0.14720637142167592,-0.1075366382137993,-0.4360128040646087,27.01769540485702,0.09360633064528079,0.03728493376734596,0.37988964463611563,0.11824912164916486,0.28173376253917914,0.8760908013700012,0.5917211771011353,-0.1345977783203125,-0.18355096876621246
1760930791.568059683,-26.136479833840774,5.901529742519555,6.5446991262731515,0.13330932963324388,-0.10872059221953008,-0.4462694541645939,27.073533377606406,0.060269937980769635,0.038013272317630194,0.3819166452489682,0.11834926490154177,0.28237346109364314,0.8749860638784707,0.5917211771011353,-0.1345977783203125,-0.18355096876621246
1760930791.579108238,-26.170612194119464,5.938425107229685,6.544672070215131,0.10931359592551804,-0.1101472586145317,-0.4451062652899468,27.129369569286528,0.02666400039552192,0.0386822932390027,0.38395216013735767,0.11841285878582034,0.2829090351424371,0.8739101089801237,0.589058518409729,-0.1357572078704834,-0.16502627730369568
1760930791.591209412,-26.204360347132337,5.97566953070393,6.544353384208131,0.09166256006451533,-0.1114010270594121,-0.4472998893160321,27.18557559683366,-0.006804076910053833,0.039284080416985105,0.386007834414501,0.11844222600565009,0.28335897770256174,0.87285095765001,0.589058518409729,-0.1357572078704834,-0.16502627730369568
1760930791.602296591,-26.237741626627173,6.013241517615991,6.543757584778683,0.07739367657104819,-0.11251107795825592,-0.45309803280180655,27.24213289305801,-0.03994175887979115,0.03982648252725481,0.38809666124587644,0.11844002041727389,0.2837463468663192,0.8717952974040316,0.589058518409729,-0.1357572078704834,-0.16502627730369568
1760930791.613329411,-26.2708118243292,6.051087069962176,6.542927620947446,0.0503579010135076,-0.11392525505211769,-0.44495240070486636,27.29863543566604,-0.0736544243505759,0.04029528552131398,0.3901689754110184,0.11840779859956092,0.284026247588445,0.8707808394001826,0.5864325165748596,-0.13698160648345947,-0.14184699952602386
1760930791.626220465,-26.30345817420977,6.0892992584976415,6.541780534841548,0.03269230518347066,-0.1151771163180854,-0.44232909791345265,27.355514290577347,-0.10746498433653714,0.04067166153433764,0.39223700781079734,0.11834484013984592,0.2842061198044305,0.8697981861136772,0.5864325165748596,-0.13698160648345947,-0.14184699952602386
1760930791.637637615,-26.335721568143526,6.127836653708797,6.540349118596171,0.019308493568881497,-0.11630481820998234,-0.44516898214129164,27.41273212471359,-0.14104068065852352,0.04097658739599932,0.3943247956320914,0.11825529376317052,0.2843239195071951,0.8688242602939515,0.5864325165748596,-0.13698160648345947,-0.14184699952602386
1760930791.652296305,-26.367667472642022,6.166639672221849,6.538683288012662,-0.006090604155332332,-0.11779560832734863,-0.4359119437266006,27.46986329947623,-0.17518543694066535,0.041190096689849305,0.3963913269321535,0.11813939352973694,0.28433988377610536,0.8678919125777338,0.5838218331336975,-0.13832394778728485,-0.11956582218408585
1760930791.666846037,-26.399183878932593,6.205796274617419,6.536702983440996,-0.022572198068861512,-0.11914591411062633,-0.4332066131533777,27.527335680281986,-0.20938420175118325,0.041299290519439834,0.39845196565050006,0.11799588580979996,0.2842624890790982,0.866989961167825,0.5838218331336975,-0.13832394778728485,-0.11956582218408585
1760930791.678909302,-26.430378650265737,6.245213667647472,6.534488968143484,-0.04839777239867019,-0.12052739536531612,-0.4206436729386591,27.58482207110147,-0.2442254891860848,0.0413123430695808,0.4004804020110033,0.11782844033728615,0.2840813958262619,0.8661353059654558,0.5822591781616211,-0.13867762684822083,-0.09899337589740753
1760930791.690760374,-26.461145704143828,6.284972642869955,6.531967165898898,-0.06453804792702493,-0.12180084806288415,-0.41590458624472193,27.642605940738463,-0.279210020084965,0.04122181612360137,0.40249139589765776,0.11763693505841237,0.2838073995569135,0.865316243781615,0.5822591781616211,-0.13867762684822083,-0.09899337589740753
1760930791.702259541,-26.49149789807074,6.325057143859521,6.529150456522667,-0.07914568081651774,-0.12356873722842739,-0.4151560553263104,27.700512146356115,-0.31411011982137055,0.04102000779726166,0.404507524056931,0.11742266297015451,0.28345931984999895,0.8645161464658211,0.5809858441352844,-0.14041288197040558,-0.09425637125968933
1760930791.714755297,-26.5214606661242,6.365441878961157,6.526060534975459,-0.09094281706774919,-0.12522799749756863,-0.42030636879294364,27.758702653588536,-0.3485626166579975,0.04073143179776449,0.40655316588534757,0.11718375233543361,0.2830582930896775,0.8637170991437697,0.5809858441352844,-0.14041288197040558,-0.09425637125968933
1760930791.726138115,-26.55103319454356,6.406122124547894,6.522700575159016,-0.10181491187760042,-0.1267950407168915,-0.42997549458937456,27.81719405160838,-0.38233782287730766,0.04036796921284228,0.40864699043117103,0.11691520809583472,0.28261129974289195,0.8629083099292439,0.5809858441352844,-0.14041288197040558,-0.09425637125968933
1760930791.737389565,-26.58021286465162,6.4470946897852555,6.519072508921801,-0.11840500994107685,-0.12870470218978797,-0.4358004569248514,27.875563569837645,-0.4157357428929773,0.039894875623949354,0.41077608086904815,0.11661213226529477,0.2820906811944005,0.8621051877843765,0.5778785943984985,-0.14166465401649475,-0.08445778489112854
1760930791.749459267,-26.608997720623144,6.488355643601078,6.515179206551285,-0.1325290630433582,-0.13052036800473144,-0.44451519878155915,27.93423020157482,-0.44848119615465554,0.03932874398140466,0.41295113373100983,0.11627490737368244,0.28150889616380737,0.8612980325860942,0.5778785943984985,-0.14166465401649475,-0.08445778489112854
1760930791.760677099,-26.637385704197666,6.529900918586012,6.511023743030505,-0.14544302593414066,-0.1322572857734237,-0.4556238179456698,27.99320750097308,-0.4804460001570606,0.03868062280615289,0.41518142096663296,0.11590214968662013,0.280872638809292,0.8604798127704036,0.5778785943984985,-0.14166465401649475,-0.08445778489112854
1760930791.771738529,-26.665374291773734,6.571726933080851,6.506608942368065,-0.1620355872666529,-0.13434510438572878,-0.46336049087212383,28.0521055775715,-0.5118728501755507,0.037919045226283206,0.41745484082759426,0.11549231698870593,0.2801633324814642,0.8596620542881472,0.57502681016922,-0.14289924502372742,-0.07729071378707886
1760930791.783738613,-26.69296146406859,6.613829538987487,6.501938376345082,-0.17636624572933438,-0.13635094053847874,-0.47291748374932724,28.11130747321835,-0.5425708397366121,0.03706135754503639,0.41977755531899696,0.11504702009176856,0.27939184926531985,0.8588373973352282,0.57502681016922,-0.14289924502372742,-0.07729071378707886
1760930791.794950962,-26.720145138757378,6.656204456779666,6.497015821344372,-0.1894426908280491,-0.13828907229079535,-0.4840834022308003,28.17082388905119,-0.5724496702561596,0.03611933593876588,0.4221553931703524,0.11456617316236131,0.2785645520942248,0.8580002517262622,0.57502681016922,-0.14289924502372742,-0.07729071378707886
1760930791.806809425,-26.74692351900896,6.698846636102428,6.491845738126457,-0.19771328467656357,-0.14099173229509152,-0.5015833469478944,28.231111596856966,-0.6011006889926991,0.03508802673348903,0.42461350681233123,0.11405420416966427,0.27770393262459314,0.8571294895316427,0.578190803527832,-0.1453372687101364,-0.08449730277061462
1760930791.818237543,-26.77329418683128,6.741751360785541,6.486432240018501,-0.2079136860945839,-0.14358566752861526,-0.5190586632760397,28.291761736419122,-0.6286081351658349,0.033966871057207616,0.4271523729566753,0.11350648610017432,0.2768017518148521,0.856227175498287,0.578190803527832,-0.1453372687101364,-0.08449730277061462
1760930791.829429865,-26.799254482606663,6.784914330452657,6.4807793075659745,-0.222346084866809,-0.1464289812171066,-0.5320597232499059,28.352564944410428,-0.6552464788711834,0.032723477646889404,0.4297552242379757,0.11292112314522859,0.2758366535206275,0.8553078824759575,0.5768206715583801,-0.14634327590465546,-0.0793195590376854
1760930791.841245651,-26.82480221689472,6.828330876493474,6.474891510554631,-0.235811069783623,-0.149171681841743,-0.5445233911438384,28.41370167251368,-0.6809660284641915,0.03137314309517494,0.4324187157014484,0.1123003149983483,0.2748125425944532,0.8543708341960117,0.5768206715583801,-0.14634327590465546,-0.0793195590376854
1760930791.852605343,-26.850012763855972,6.871951677938636,6.468815136875318,-0.2663408744576007,-0.1516020508657672,-0.5363584391401603,28.47382622957789,-0.7070909826437431,0.029857046120110847,0.43506745508881267,0.11164198528852856,0.2736714172248695,0.8534747628886898,0.5681182742118835,-0.1456204205751419,-0.05178159102797508
1760930791.863731146,-26.874748603997816,6.915855128239727,6.462479839740754,-0.2856399803177553,-0.1539858925431851,-0.5309350574919218,28.53415803896351,-0.7331495506894424,0.02819086672806889,0.437699753164071,0.11095144941965687,0.2724160170660072,0.8526150024611063,0.5681182742118835,-0.1456204205751419,-0.05178159102797508
1760930791.875955105,-26.899044488675692,6.960015051076311,6.455911920052061,-0.2990676601377906,-0.15634047498262993,-0.5300209296816718,28.59470325790748,-0.7588773833712988,0.026444117476759513,0.4403337829391799,0.1102404147308656,0.2710902890154183,0.8517672644837596,0.5681182742118835,-0.1456204205751419,-0.05178159102797508
1760930791.887398243,-26.9229202877191,7.004415326664587,6.449128275943553,-0.3147473469810056,-0.15959890236672822,-0.5269355659472142,28.655749428999464,-0.7844801788856691,0.024568959080396708,0.44296328017045977,0.10951181770435847,0.26968619991591825,0.8509372205944327,0.5708063244819641,-0.1483224630355835,-0.04298223927617073
1760930791.898613930,-26.946374867221802,7.049051838534942,6.44213497466992,-0.3264150796145652,-0.16277967251798126,-0.5281686958307517,28.716991464987963,-0.8096227593831917,0.022605244570986033,0.44560410840695147,0.10876812682638282,0.2682233322165779,0.8501096829548795,0.5708063244819641,-0.1483224630355835,-0.04298223927617073
1760930791.910874844,-26.969425344135715,7.093911362781977,6.434946353958461,-0.344957107929909,-0.16636786729312733,-0.5223972410185592,28.778199519162808,-0.8348220375756231,0.0204943036363393,0.4482312429617366,0.10800584339892341,0.26667185782980857,0.8493078288568247,0.5698514580726624,-0.1496763825416565,-0.028351569548249245
1760930791.921954870,-26.992032736257293,7.139010859904118,6.42755088902628,-0.3578738877882886,-0.16987156097641132,-0.5212573374347688,28.839559709613468,-0.8596391132187032,0.018278806258629644,0.4508597124443184,0.10722898720001996,0.2650500911589599,0.8485159524739941,0.5698514580726624,-0.1496763825416565,-0.028351569548249245
1760930791.933234930,-27.014214789084203,7.184336731089526,6.419963907727134,-0.3741180436311222,-0.1732228055356261,-0.5168321683884214,28.900123427201653,-0.8843543864883874,0.01595122861153928,0.4534776061915646,0.10643443347210917,0.2633466056176088,0.8477445184570702,0.5629962086677551,-0.14941422641277313,-0.018034687265753746
1760930791.945114613,-27.035970894785965,7.229884984648807,6.412192476083856,-0.3859542127107823,-0.1765302673617825,-0.5168612891722971,28.960817016051553,-0.9086064482084975,0.013554852996692209,0.4561011735690866,0.10562584029592302,0.2615825370064997,0.8469773747967174,0.5629962086677551,-0.14941422641277313,-0.018034687265753746
1760930791.956190825,-27.057300341130677,7.275651329243639,6.404243786380472,-0.3955400084346588,-0.179802086396075,-0.5208472746131412,29.021667850916074,-0.9321906849605203,0.011112900096010273,0.4587456839450219,0.1048028240534609,0.259769527378733,0.8462022214782797,0.5629962086677551,-0.14941422641277313,-0.018034687265753746
1760930791.967989445,-27.078201830806318,7.321632428091943,6.396124548380337,-0.41068322524665146,-0.18404229377753945,-0.519980668039718,29.082847757343533,-0.9554667105700989,0.008536633463972402,0.461394518113223,0.1039629106796093,0.25787922317824946,0.8454365016887386,0.5649983882904053,-0.15229251980781555,-0.007213737349957228
1760930791.979384899,-27.098674973436783,7.367824094481336,6.387842400339001,-0.42230678174000397,-0.18819319760410172,-0.5223161877299384,29.144143684791178,-0.9781287704063719,0.00586978725558604,0.4640589723804519,0.10310946227554726,0.2559283058041446,0.8446679526915071,0.5649983882904053,-0.15229251980781555,-0.007213737349957228
1760930791.990519762,-27.11871908982247,7.414222468291981,6.379404876419559,-0.43500721028054373,-0.19294823226196303,-0.523905542094091,29.205280832326483,-1.0002617573796135,0.0030821583841812547,0.4667369266600982,0.10224331286686701,0.25391035792331634,0.843898947126442,0.5631108283996582,-0.1542513519525528,-0.0022909671533852816
1760930792.002406120,-27.138333910570392,7.460823185316666,6.370820007490973,-0.4453357875821365,-0.19759166754805305,-0.5281977918464107,29.26652822218502,-1.0216598960100218,0.00020929833158047587,0.46943810561791005,0.10136589485925347,0.2518369333916142,0.843119782729721,0.5631108283996582,-0.1542513519525528,-0.0022909671533852816
1760930792.013795853,-27.157519160601648,7.507621664141351,6.362095943708262,-0.4544677553424756,-0.20213803088578286,-0.5346916933562678,29.32789911273492,-1.0422056710028074,-0.002727542975632272,0.47217071661787374,0.10047669180106487,0.24971430165783226,0.8423233422122458,0.5631108283996582,-0.1542513519525528,-0.0022909671533852816
1760930792.024933338,-27.176274245959284,7.554614035825696,6.353240527916277,-0.4676305930428903,-0.20702197732715732,-0.5372068665726591,29.389178607955042,-1.062175680729664,-0.005777463356314719,0.4749201022535833,0.09957247327193582,0.24752256620626945,0.8415233671555377,0.5620087385177612,-0.15545427799224854,0.005218090955168009
1760930792.037009239,-27.194599315788473,7.601795848853836,6.344262238475056,-0.4783000461042783,-0.21180648940401214,-0.5414326404658472,29.45053365092736,-1.0813800658267418,-0.008904226508714889,0.4776917320716948,0.09865642201767583,0.24527320264542504,0.8407122700031546,0.5620087385177612,-0.15545427799224854,0.005218090955168009
