time,px,py,pz,wx,wy,wz,vx,vy,vz,qw,qx,qy,qz,aileron,elevator,thrust
1761535974.125632,25.44293848046962,-28.666916879783155,6.623403857972142,0.2949807687408335,-0.3634585479805311,0.829044290441836,8.330806479503748,-0.1909971718694743,-0.1275040708757177,-0.8837924225282596,0.2509625759238708,0.1636600758527162,-0.3604048039932206,0.1435253173112869,-0.4998643100261688,0.5036106109619141
1761535974.2257216,26.007997594137592,-28.062291050710066,6.711161058964047,0.2160884231552129,-0.3929608161070245,-0.2179552421741042,8.283194179483983,0.5925850563328902,-0.1122074122346869,-0.8894732765028751,0.2274771459648052,0.1751978432747673,-0.3565567813652192,0.1480887830257415,-0.5431531071662903,0.5035669803619385
1761535974.325721,26.51530992267552,-27.41057879148983,6.787863500860016,0.2141071368703151,-0.4697532500575219,1.6979081406613108,8.261289300493907,0.5200989891868911,-0.1510469871923657,-0.8677793012003413,0.221451789014747,0.1818721557966011,-0.4068356343312509,0.0566696710884571,-0.6354595422744751,0.5035179853439331
1761535974.4256527,26.95526174618336,-26.71353991561126,6.856626523094106,0.6638482633275578,-0.299298639703457,-0.1023988744644495,8.250550117755687,0.4338778199274962,-0.1237867352523642,-0.8496352202112895,0.2017880950262785,0.1779502228116772,-0.4542755399560819,0.4328438341617584,-0.4312979876995086,0.5034129023551941
1761535974.5268054,27.329227665373544,-25.97914847070196,6.917097320556652,0.5139372005947174,-0.3437318362248615,0.9135064292160634,8.187819985312728,1.0861136979655586,-0.1383277512039686,-0.8499968447192998,0.1698567333417588,0.177006921868632,-0.4668215798954006,0.2908205687999725,-0.4851994812488556,0.5033743381500244
1761535974.625648,27.627361990515517,-25.21030350812868,6.968089128776177,0.6802831250214852,-0.2324030832605129,1.2539374206318648,8.238687089722434,0.6253977928793083,-0.1309494058864951,-0.8141076286218754,0.1535700803593108,0.1655205664006533,-0.5355193612260192,0.3772299587726593,-0.348261684179306,0.5032710433006287
1761535974.7256143,27.85504612731574,-24.416009694464535,7.013302719436375,0.8223993562287609,-0.1325621716005416,-0.0349426908410984,8.227697419893348,0.9671390684365874,-0.1063489746441891,-0.8084592845895875,0.1187229517980477,0.1468126418208248,-0.5578945149260767,0.5282182693481445,-0.2263130843639373,0.5032039880752563
1761535974.825601,28.01480725669813,-23.602548007756617,7.052179974973461,0.6680115140204048,-0.1335097920971599,1.4100772299042523,8.235408612230051,1.1063881108777809,-0.1138297231831073,-0.791669958840891,0.0900295915846673,0.1285953313293955,-0.5908231514754176,0.3583737313747406,-0.2256197929382324,0.5031525492668152
1761535974.925661,28.1066550656982,-22.775722904110083,7.088069487751974,0.9482091993415376,-0.0052508738924219,0.4397140433204506,8.307780772226973,0.7514620923719472,-0.0870936330031074,-0.7591760215233164,0.0640360857957461,0.1023103945420901,-0.6398972729599149,0.5741125345230103,-0.0732318609952926,0.5030998587608337
1761535975.025619,28.14397067092246,-21.94088981490364,7.122574533954087,0.7999757502418525,0.0252588936747958,0.3950847613998211,8.30037046991253,1.1580882922568705,-0.0767909805056507,-0.7575171955072817,0.0302987608259018,0.0717298304042258,-0.6484240549307594,0.4772783517837524,-0.0388640277087688,0.503086268901825
1761535975.1257117,28.129666923611136,-21.101558206310468,7.156809592167893,0.7890493724105904,0.059198252682205,1.0405964543764252,8.375480538972093,0.8491064728793166,-0.0646420057016939,-0.7267593368774837,0.0061531102811712,0.044611157425382,-0.6856178207235222,0.4348060190677643,-0.0022504338994622,0.5030709505081177
1761535975.226014,28.0752922172686,-20.25990709089728,7.192014539148486,0.8319251537023933,0.094548840228515,0.0061003693858895,8.423864738486213,0.7843361108013115,-0.0456491548149117,-0.7109891301855913,-0.0203617209462608,0.0123961572692609,-0.7029507239301893,0.4991335570812225,0.0350841917097568,0.5030759572982788
1761535975.3256955,27.993223810224112,-19.416334902129712,7.227471936354896,0.6319808316430454,0.0966082049290018,0.5951406778937264,8.459304742139079,0.846981114452756,-0.0367253843737989,-0.7018665450060176,-0.0428364967394852,-0.0161660887459208,-0.7109637870381544,0.3483175635337829,0.0335559099912643,0.5030795931816101
1761535975.4259284,27.89011588113493,-18.57090770974705,7.262932060795855,0.6393924266245241,0.0859007355250587,0.2654135958144403,8.528038351889977,0.5171337705765394,-0.0244058183327599,-0.6801642611607085,-0.0617976284864689,-0.0406158952393557,-0.7293985240856864,0.3617898821830749,0.0175536759197711,0.5030825138092041
1761535975.5257516,27.779496986274943,-17.722012893516002,7.296375780335622,0.5123047378691687,0.0679449140637264,-0.0285370736736994,8.570636921287576,0.5382954015360794,-0.0201346345693628,-0.6780779332200926,-0.0787792274427599,-0.0644697169014304,-0.7279604982163437,0.2966682016849518,-0.0041806092485785,0.5030761361122131
1761535975.625768,27.669237909364305,-16.86857318244606,7.327007907367256,0.3617309535401676,0.0476309141476903,0.2331787716595173,8.624746402881359,0.3577582775425685,-0.0139742598736642,-0.6704193390352726,-0.0912792145922581,-0.0810565828790001,-0.7319177456289088,0.194080114364624,-0.0290388129651546,0.5030514001846313
1761535975.7258632,27.568180117043266,-16.00917174653102,7.352942112793352,0.2882103075218555,0.0093106936778029,-0.184199895156485,8.677442570632545,0.1810129265170725,-0.0146316249548019,-0.6679858296446939,-0.1012279437770045,-0.0938433085904905,-0.7312956531429429,0.1679367423057556,-0.0705987364053726,0.5030257105827332
1761535975.826049,27.48525005968242,-15.142925158630907,7.373199994542713,0.1354056345268132,-0.0067863016030718,-0.1278393544706901,8.72722548119708,0.1329887305549869,-0.0142449788847711,-0.6742422150292198,-0.1071956347018296,-0.1023763271074837,-0.7235140995658713,0.0786256417632103,-0.0879016444087028,0.5029813647270203
1761535975.9256396,27.426070376716467,-14.269587950026375,7.387251045456602,0.0129020580906001,-0.0299930873104915,-0.1536654126218236,8.779490008265965,-0.0637236811952993,-0.0141553043093427,-0.6774114090384666,-0.1094846914477242,-0.1046364527701277,-0.7198778859388555,0.0119649553671479,-0.1119750291109085,0.5029242038726807
1761535976.0256891,27.397617622976668,-13.389319970055949,7.3941836868243485,-0.0873451457448462,-0.0433239846390262,-0.3645528538846359,8.832251516058568,-0.1468918716531764,-0.0161429986592404,-0.6882575126481598,-0.1081941713136996,-0.1037548654926161,-0.7098355527304084,-0.0328067019581794,-0.1245731562376022,0.5028759241104126
1761535976.1266336,27.403456675324545,-12.503182183036769,7.394435084696583,-0.2308599685670698,-0.0317129375218002,-0.2282644849524781,8.886079368336441,-0.2434207607441533,-0.0128650837658454,-0.6998503117360427,-0.1022397309023641,-0.0982086102978854,-0.7001001485110907,-0.1115931645035743,-0.1127276420593261,0.5028073191642761
1761535976.2256885,27.44702778502017,-11.612304489526558,7.387771141259467,-0.2921275165076718,-0.0263134628847041,-0.3925094703024721,8.940434853408775,-0.3652222712143002,-0.0105103752343573,-0.7116419644462406,-0.0925059968791079,-0.0894022567794961,-0.6906656666311449,-0.1342630982398986,-0.1071737334132194,0.5027601718902588
1761535976.3257763,27.529411747561344,-10.718477375922072,7.374834577458373,-0.9213741589504314,-0.0021148087523442,0.3358257526573535,8.977281460312597,-0.7295089572757074,-0.0157535731525173,-0.7163699431528073,-0.069564076651114,-0.0670894204714855,-0.6909865549271319,-0.4736077189445495,-0.0822351425886154,0.5026998519897461
1761535976.4258955,27.65970336711748,-9.824978292721427,7.358924401147552,-1.0865865583689864,0.0115572599938133,-0.5990691589864047,8.95432982880517,-1.3414538459284078,-0.0423032046127972,-0.7162647652395947,-0.0309775301664371,-0.0290875742227528,-0.6964886742649573,-0.5130547285079956,-0.0655210688710212,0.5026520490646362
1761535976.5256944,27.84517444736893,-8.937191835683874,7.349055194988733,-1.1714851730603106,0.0864422826260704,-0.865406196349481,9.046469724358596,-0.8824869845182496,-0.019515794957133,-0.752493655448874,0.0106059501816491,0.0050160170144272,-0.6583791228571481,-0.5380649566650391,2.254683022329118e-05,0.5026400685310364
1761535976.6256585,28.067794798709294,-8.054286620310535,7.346145826927267,-1.3433714321432169,0.1157374725913217,0.4363577519096133,9.051824635199164,-1.1446837943271448,-0.0047391626686527,-0.7510965579761093,0.0633794868655542,0.0428936946547,-0.6555747727028182,-0.660230278968811,0.0251575298607349,0.5027108788490295
1761535976.7256837,28.31751802804227,-7.175963616898882,7.352266911913009,-1.2241013632930016,0.1088224225969402,-0.6599679739691006,9.036076380948538,-1.385112345915006,-0.0123318700889522,-0.7470078238902336,0.1172747536684754,0.0835967939018503,-0.6487458057462326,-0.5591645836830139,0.017966341227293,0.502752959728241
1761535976.8256693,28.584976323292995,-6.3019468564355146,7.371477904032239,-0.4794645849489751,-0.0230001961411156,-1.2178023977583714,9.140951180877057,-0.4253244259475788,0.0154508290750819,-0.7771636867567756,0.1455973956949058,0.1158743859162403,-0.60081570255103,-0.1801373362541198,-0.108402669429779,0.5028550624847412
1761535976.9257922,28.837814406071782,-5.422557615685453,7.390870286000017,-0.5023039550546377,-0.2082593875691252,0.9963651417312696,9.161505651836228,0.0793204380563424,-0.0140373039439025,-0.7787869578935674,0.1570536947006657,0.1342586927326728,-0.5919209504952775,-0.2763997316360473,-0.2708461880683899,0.5029371976852417
1761535977.0257251,29.052124230409067,-4.532235814568827,7.408240099753582,-0.4491583293758111,-0.1494743356009475,0.6099299109300523,9.137687984782431,-0.7054914747422245,-0.0242687221978687,-0.7354474616533093,0.179838086800345,0.1482395713567687,-0.6358436852054872,-0.2347805798053741,-0.2144989371299743,0.5029059648513794
1761535977.1258204,29.235435733358447,-3.634972150958349,7.430484177178846,-0.20068333503018,-0.1986155258830819,-0.659854891020515,9.166982353741137,-0.0966040102479438,-0.004859050678474,-0.7433433878110958,0.1832596415371279,0.1661704341297613,-0.6210706292473231,-0.0699920579791069,-0.2643581926822662,0.5029144287109375
1761535977.2257211,29.37560255874922,-2.729723474274892,7.44924944368048,-0.1749036244571551,-0.4302567676560962,1.119696389508252,9.165220089463594,0.1885891159978252,-0.0636210248463688,-0.7303888441761694,0.1824597973366259,0.1815928350422584,-0.6322412663471275,-0.1224784851074218,-0.4646531045436859,0.5029451251029968
1761535977.3257527,29.452822098792115,-1.817864856725106,7.468529082880939,-0.1120877521342061,-0.3502768223886579,0.5187023318531321,9.150227458856708,-0.2132725738161847,-0.066834228921295,-0.6931384558627067,0.1835610769152599,0.1912194024666003,-0.6698407206418499,-0.0725566074252128,-0.3914999365806579,0.50290447473526
1761535977.426021,29.472215206952203,-0.9044981992367446,7.493316002674267,-0.0785708176456896,-0.3864403848258535,0.2507092672236685,9.139583437471057,0.0774246079171767,-0.0581333466944889,-0.68197129321395,0.1772628128412182,0.2041923401445995,-0.6791003644305539,-0.0458021238446235,-0.4289501309394836,0.5029367804527283
1761535977.5257058,29.42823060013165,0.0064323310412143,7.519065578210537,-0.0106064295217669,-0.4560704863756568,0.764392950036966,9.12096717461683,0.1204009280633491,-0.0826289464868546,-0.6569457133381224,0.1703147048160484,0.2152120041950522,-0.7017314720376004,-0.0329124853014946,-0.4907200634479522,0.5029670000076294
1761535977.6258,29.3148719871488,0.9089920046267322,7.5476293879716,0.0030701245093821,-0.4183247074326612,0.5757264126931287,9.097864797537769,0.0761199958449377,-0.0803180433069941,-0.6282008568847289,0.1619092149441957,0.223331665987954,-0.7269956631052964,-0.0208342019468545,-0.4587081670761108,0.5029715299606323
1761535977.7256944,29.13369055820152,1.7978850316845558,7.579066608262178,-0.0073565375029892,-0.4268227800338863,0.6359932071582017,9.074964420882369,0.1065055196552024,-0.0797711303361783,-0.6013608510586096,0.153454198913737,0.2318911672001108,-0.7484707324361067,-0.0270516797900199,-0.4701386392116546,0.5029994249343872
1761535977.8257186,28.886279461592807,2.668157585854942,7.612112169782628,0.0504903706318056,-0.4282516591382971,0.5829674916263026,9.051373284937936,0.1340619883689654,-0.0828244437087236,-0.5732521196886045,0.1435461591218733,0.2389004199077302,-0.7699335284515166,0.0031383929308503,-0.4738337993621826,0.5030208230018616
1761535977.925716,28.572125756452863,3.5140100757637875,7.646268014778895,0.029980832726892,-0.429903703925184,0.6949774702258364,9.027976659116126,0.1623023287901873,-0.0846436380486947,-0.543826653600173,0.1331837329297701,0.2448531521897716,-0.7909230351641274,-0.0123666329309344,-0.4781773090362549,0.5030328631401062
1761535978.025695,28.19354421616745,4.330469007932029,7.681055730090261,0.0463615703235117,-0.4147324363034494,0.6558282000871645,9.007010983379612,0.1206477064107972,-0.0831535985169986,-0.510572807426506,0.1240519471670066,0.2501556754056543,-0.8125517079852264,-0.0019157608039677,-0.4665762484073639,0.5030420422554016
1761535978.12567,27.75326425184016,5.112933444863497,7.716028510338567,0.0592279456832002,-0.409087747539642,0.6057294139368847,8.987472174274773,0.1703954111055547,-0.0811670675758468,-0.4810039353498828,0.1133643879143558,0.2542522806230811,-0.8306205273416704,0.0057431771419942,-0.4643499255180359,0.5030470490455627
1761535978.2257714,27.254215888147066,5.857110681678647,7.750130014314341,0.0439361196924414,-0.4097267401546422,0.7223866323550794,8.971182980862846,0.1590779787772074,-0.0831379118653449,-0.4472909130187377,0.1037094558267454,0.258119812447503,-0.8492468143896743,-0.0060762329958379,-0.4663779139518738,0.503048300743103
1761535978.3257968,26.69986947527897,6.559086698590611,7.783303171768376,0.0665680693010137,-0.3915509945823177,0.6204888799643464,8.957751242223596,0.149150307186294,-0.0798706429342943,-0.4135210650393016,0.0940531418068572,0.2608807863744073,-0.8664137799438767,0.0095729250460863,-0.4510476291179657,0.503039538860321
1761535978.4257407,26.093262463473867,7.21480062040571,7.814923233629934,0.0522271718358139,-0.3915649429805888,0.6777342981604619,8.947451339686646,0.1749203051753723,-0.0792999468233575,-0.3807907797367152,0.0841368577336582,0.2631900266324126,-0.881541284203556,-0.0003186310641467,-0.4526499807834625,0.5030341744422913
